_id	language	name	type	requires	text	rules
143	fr	Contrefaçon	Trésor		<big> <c>1</c> </big><br/><br/><b>+1 Achat</b><br/>Lorsque vous jouez cette carte-ci, vous pouvez jouer une carte <i>Trésor</i> de votre main deux fois. Dans ce cas, écartez cette dernière.	
144	fr	Cultiste	Action Attaque Pillard	Nécessite: Ruins	<b>+2 Cartes</b><br/><br/>Tous vos adversaires reçoivent une carte Ruines. Vous pouvez jouer un cultiste de votre main.<hr/>Lorsque vous écartez cette carte, +3 Cartes.	
145	fr	Pilleur de tombes	Action		Choisissez: Recevez une carte du Rebut coûtant de <c>3</c> à <c>6</c> et placez-la sur votre deck, <b>OU</b> écartez une carte <i>Action</i> de votre main et recevez une carte coûtant jusqu'à <c>3</c> de plus que cette dernière.	
146	fr	Brocanteur	Action		<b>+1 Carte<br/>+1 Action<br/>Écartez une carte de votre main.</b>	
147	fr	Chevalier	Action Attaque chevalier		Au début de chaque partie avec les cartes Chevalier, mélangez la pile Chevalier. Gardez cette pile cachée, à l'exception de la première carte qui est la seule carte pouvant être achetée ou reçue.	
148	fr	Mystique	Action		<b>+1 Action<br/>+<c>2</c></b><br/><br/>Nommez une carte.<br/>Dévoilez la première carte de votre deck. Si c'est la carte nommée, prenez-la dans votre main.	
149	fr	Pillage	Action Attaque	Nécessite: Butin	Écartez cette carte. Tous vos adversaires qui ont 5 cartes ou plus dévoilent leur main et défausse une carte de votre choix.<br/>Recevez 2 cartes Buton de la pile.	
150	fr	Reconstruction	Action		<b>+1 Action</b><br/>Nommez une carte. Dévoilez des cartes du dessus de votre deck jusqu'à ce que vous dévoiliez une carte <i>Victoire</i> qui n'es pas la carte nommée. Défaussez les autres cartes. Écartez cette carte <i>Victoire</i> et recevez une carte <i>Victoire</i> coûtant jusqu'à <c>3</c> de plus que celle écartée.	
151	fr	Bandit	Action		<b>+<c>2</c></b><br/>S'il y a une ou des cartes dans le Rebut coûtant de <c>3</c> à <c>6</c>, recevez une de ces cartes. Sinon, chacun de vos adversaires dévoile les 2 premières cartes de son deck, écarte une carte coûtant de <c>3</c> à <c>6</c> et défausse le reste.	
152	fr	Autel	Action		Écartez une carte de votre main.<br/>Recevez une carte coûtant jusqu'à <c>5</c>.	
153	fr	Territoire de chasse	Action		<b>+4 Cartes</b><hr/>Lorsque cette carte est écartée, recevez 1 <i>Duché</i> ou 3 <i>Domaines</i>.	
154	fr	Hameau	Action		<b>+1 Carte<br/>+1 Action</b><br/>Vous pouvez défausser cette carte; dans ce cas, +1 Action. <br/>Vous pouvez défausser une carte; dans ce cas, +1 Achat.	
155	fr	Diseuse de bonne aventure	Action Attaque		<b>+<c>2</c></b><br/>Tous vos adversaires dévoilent des cartes de leur deck jusqu'à ce qu'ils dévoilent une carte <i>Victoire</i> ou <i>Malédiction</i>. Ils replacent cette carte sur leur deck et défaussent les autres cartes.	
156	fr	Ménagerie	Action		<b>+1 Action</b><br/><br/>Dévoilez votre main.<br/>S'il n'y a pas de carte en double, +3 Cartes.<br/>Sinon, +1 Carte.	
157	fr	Village agricole	Action		<b>+2 Actions</b><br/><br/>Dévoilez des cartes de votre deck jusqu'à ce que vous dévoiliez une carte <i>Action</i> ou <i>Trésor</i>. Ajoutez cette carte à votre main et défaussez les autres.	
158	fr	Maquignons	Action Reaction		<b>+1 Achat<br/>+<c>3</c><br/>Défaussez 2 cartes</b><hr/>Lorsqu'un adversaire joue une carte <i>Attaque</i>, vous pouvez mettre cette carte de côté. Dans ce cas, au début de votre prochain tour, +1 Carte et reprenez cette carte dans votre main.	
159	fr	Renouvellement	Action		Faites ceci deux fois: Écartez une carte de votre main et recevez une carte coûtant exactement <c>1</c> de plus que la carte écartée.	
160	fr	Tournoi	Action	Nécessite: Prix, Malédiction	<b>+1 Action</b><br/>Chaque joueur peut dévoiler une  carte <i>Province</i> de sa main.<br/>Si vous le faites, défausszez la et recevez une carte Prix (de la pile Prix) ou <i>Duché</i>, que vous placez sur votre deck. Si personne d'autre ne le fait: +1 Carte et +<c>1</c>.	
161	fr	Jeune sorcière	Action Attaque	Nécessite: Malédiction	<b>+2 Cartes</b><br/>Défaussez 2 cartes. Tous vos adversaires peuvent dévoiler une carte Fléau de leur main. Ceux qui ne le font pas reçoivent une carte <i>Malédiction</i>.<hr/>Avant la partie, ajoutez une pile d'une carte Royaume coûtant <c>2</c> ou <c>3</c>.<br/>Ce sont les cartes Fléau.	
162	fr	Récolte	Action		Dévoilez les 4 premières cartes de votre deck et défaussez-les.<br/>+<c>1</c>pour chaque carte dévoilée ayant un nom différent.	
163	fr	Corne d'abondance	Trésor		<b><c>0</c></b><br/>Lorsque vous jouez cette carte, recevez une carte coûtant jusqu'à <c>1</c> pour chacune de vos cartes en jeu ayant un nom différent, incluant cette carte. Si vous recevez une carte <i>Victoire</i>, écartez cette carte.	
164	fr	Chasseurs	Action		<b>+1 Carte<br/>+1 Action</b><br/>Dévoilez votre main. Dévoilez des cartes de votre deck jusqu'à ce que vous dévoiliez une carte qui n'est pas un double d'une carte de votre main. Ajoutez-là à votre main et défaussez les autres cartes.	
165	fr	Bouffon	Action Attaque	Nécessite: Malédiction	<b>+<c>2</c></b><br/>Chacun de vos adversaires défausse lapremière carte de son deck. Si c'est une carte <i>Victoire</i>, le joueur reçoit une carte <i>Malédiction</i>. Sinon, décidez qui reçoit un exemplaire de la carte défaussée entre vous et le joueur.	
166	fr	Champ de foire	Victoire		Vaut <vp>2<vp/> pour chaque tranche de 5 cartes ayant un nom différent dans votre deck (arrondie à l'unité inférieure).	
167	fr	Cirier	Action	Nécessite: Jeton Pièce	<b>+1 Action<br/>+1 Achat</b><br/>Prenez un jeton Pièce.	
168	fr	Tailleur de pierre	Action		Écartez une carte de votre main. Gagnez deux cartes coûtant chacune moins que la carte écartée. <hr/>Lorsque vous achetez cette carte, vous pouvez surpayer, si vous le faites gagnez deux cartes action chacune coûtant la somme que vous avez ainsi surpayé.	
169	fr	Médecin	Action		Nommez une carte. Dévoilez les 3 premières cartes de votre deck. Trash the matches.<br/>Écartez les cartes ayant le même nom que le carte nommée.Remettez le reste dans l'ordre que vous souhaitez.<hr/>Lorsque vous achetez cette carte, vous pouvez surpayer. Pour chaque <c>1</c>  surpayé, regardez la carte du dessus de votre deck ; écartez-là, défaussez-là ou replacez là.	
170	fr	Chef-d'½uvre	Trésor		<big> <c>1</c> </big><hr/>Lorsque vous achetez cette carte, vous pouvez surpayer. Si vous le faites, gagnez une carte <i>Argent</i> par <c>1</c> ainsi surpayé.	
171	fr	Conseiller	Action		<b>+1 Action</b><br/><br/>Dévoilez les 3 premières cartes de votre deck. Le joueur à votre gauche choisit l'une d'entre elles. Défaussez cette carte. Prenez les autres cartes en main.	
172	fr	Place du village	Action	Nécessite: Jeton Pièce	<b>+1 Carte <br/>+2 Actions</b><br/>Vous pouvez défausser une carte <i>Trésor</i> de votre main. Si vous le faites, prenez un jeton Pièce.	
173	fr	Percepteur	Action Attaque		Vous pouvez écarter une carte <i>Trésor</i> de votre main. Rous les autres joueurs avec 5 cartes ou plus en main défaussent une carte similaire (ou dévoilent leur main s'ils n'en ont pas). <br/>Recevez une carte <i>Trésor</i> coûtant jusqu'à <c>3</c> de plus et placez-la sur le dessus de votre deck.	
174	fr	Héraut	Action		<b>+1 Carte<br/>+1 Action</b><br/>Dévoilez la première carte de votre deck. Si c'est une action, jouez-là.<hr/>Lorsque vous achetez cette carte, vous pouvez surpayer. Pour chaque <c>1</c> surpayé, prenez une carte de votre défausse et placez-là sur le dessus de votre deck.	
175	fr	Boulanger	Action	Nécessite: Jeton Pièce	<b>+1 Carte<br/>+1 Action</b><br/>Prenez un jeton Pièce. <hr/>Mise en place: chaque joueur prend un jeton Pièce.	
176	fr	Boucher	Action	Nécessite: Jeton Pièce	Prenez deux jetons Pièces. Vous pouvez écarter une carte de votre main puis payer des jetons Pièce de votre réserve. Si vous avez écarté une carte, recevez une carte coûtant jusqu'à la valeur de la carte écarté plus les jetons Pièce dépensés.	
177	fr	Compagnon	Action		Nommez une carte. Dévoilez des cartes de votre deck jusqu'à ce que vous dévoilez 3 cartes qui ne sont pas la carte nommée. Prenez-les en main et défaussez le reste.	
178	fr	Guilde des Marchands	Action	Nécessite: Jeton Pièce	<b>+1 Achat <br/>+<c>1</c></b><hr/>Lorsque cette carte est en jeu, quand vous achetez une carte, prenez un jeton Pièce.	
179	fr	Devin	Action Attaque	Nécessite: Malédiction	Recevez un <i>Or</i>. Tous les autres joueurs reçoivent une <i>Malédiction</i>. Chaque joueur ayant reçu une <i>Malédiction</i> pioche une carte.	
180	fr	Carrefour	Action		Dévoilez votre main.<br/>+1 Carte par carte <i>Victoire</i> dévoilée.<br/>Si c'est la première fois que vous jouez une carte Carrefour ce tour-ci, +3 Actions.	
181	fr	Duchesse	Action		<b>+<c>2</c></b><br/>Tous les joueurs(vous aussi) consultent la première carte de leur deck et la défaussent ou la remplacent.<hr/>Dans une partie avec cette carte, vous pouvez recevoir une Duchesse lorsque que vous recevez un <i>Duché</i>.	
182	fr	Or des fous	Trésor Reaction		Si c'est la première carte Or des fous que vous jouez ce tour-ci, elle vaut <c>1</c>, sinon elle vaut <c>4</c>.<hr/>Lorsqu'un joueur reçoit une carte <i>Province</i>, vous pouvez écarter cette carte de votre main. Dans ce cas, recevez une carte Or que vous placez sur votre deck.	
183	fr	Développement	Action		Écartez une carte de votre main.<br/>Recevez une carte coûtant exactement <c>1</c> de plus que la carte écartée et une carte coûtant exatement <c>1</c> de moins. Placez les cartes reçues sur votre deck dans l'ordre de votre choix.	
184	fr	Oasis	Action		<b>+1 Carte<br/>+1 Action<br/>+<c>1</c></b><br/>Défaussez une carte	
185	fr	Oracle	Action Attaque		Tous les joueurs (vous aussi) dévoilent les 2 premières cartes de leur deck et vous choisissez pour chacun: soit il les défausse, soit il les remet sur le dessus de son deck dans l'ordre de son choix.<br/><br/><b>+2 Cartes</b>	
186	fr	Complot	Action		<b>+1 Carte<br/>+1 Action</b><br/>Au début de la phase Ajustement de ce tour, vous pouvez choisir une carte <i>Action</i> que vous avez en jeu. <br/>Si vous la défaussez de votre zone de jeu ce tour-ci, placez-la sur votre deck.	
187	fr	Tunnel	Victoire Reaction		<big> <vp>2</vp> </big><hr/>Lorsque vous défaussez cette carte à un autre moment que votre phase Ajustement, vous pouvez la dévoiler.<br/> Dans ce cas, recevez un <i>Or</i>.	
188	fr	Touche-à-tout	Action		Recevez une carte <i>Argent</i>. <br/>Consultez la première carte de votre deck; defaussez-la ou remplacez-la. <br/>Piochez pour avoir 5 cartes en main. <br/>Vous pouvez écarter une carte de votre main qui n'est pas une carte <i>Trésor</i>.	
189	fr	Noble brigand	Action Attaque		<b>+<c>1</c></b><br/>Lorsque vous achetez ou jouez cette carte, tous vos adversaires dévoilent les 2 premières cartes de leur deck. Si une carte <i>Or</i> ou <i>Argent</i> est dévoilée, ils en écartent une, et défaussent l'autre. Ceux qui n'ont pas dévoilé de <i>Trésor</i> reçoivent un <i>Cuivre</i>.<br/>Vous recevez les cartes écartées.	
190	fr	Campement nomade	Action		<b>+1 Achat<br/>+<c>2</c></b><hr/>Lorsque vous recevez cette carte, placez-la sur votre deck.	
191	fr	Route de la soie	Victoire		Vaut <vp>1</vp> pour chaque tranche de 4 cartes <i>Victoire</i> dans votre deck (arrondi à l'unité inférieure).	
192	fr	Marchand d'épices	Action		Vous pouvez écarter une carte <i>Trésor</i> de votre main.<br/>Dans ce cas, choisissez:<br/>+2 Cartes et +1 Action;<br/>ou +<c>2</c> et +1 Achat.	
193	fr	Troqueuse	Action Reaction		Écartez une carte de votre main.<br/>Recevez un nombre de cartes <i>Argent</i> équivalent au nombre de pièces que coûte cette carte.<hr/>Lorsque vous recevez cette carte, vous pouvez dévoiler cette carte de votre main. Dans ce cas, recevez une carte <i>Argent</i> à la place de l'autre carte.	
194	fr	Cache	Trésor		<big> <c>3</c> </big><hr/>Lorsque vous recevez cette carte, recevez 2 cartes <i>Cuivre</i>.	
195	fr	Cartographe	Action		<b>+1 Carte<br/>+1 Action</b><br/><br/>Consultez les 4 premières cartes de votre deck. Défaussez celles de votre choix. Replacez les autres sur votre deck dans l'ordre de votre choix.	
196	fr	Ambassade	Action		<b>+5 Cartes <br/>Défaussez 3 cartes</b><hr/>Lorsque vous recevez cette carte, tous vos adversaires recoivent une carte <i>Argent</i>.	
197	fr	Marchandeur	Action		<b>+<c>2</c></b><hr/>Lorsque cette carte est en jeu et que vous achetez une carte, vous recevez une carte coûtant moins que la carte achetée. La carte reçue ne peut pas être carte <i>Victoire</i>.	
198	fr	Route	Action		<b>+1 Carte<br/>+1 Action</b><hr/>Lorsque cette carte est en jeu, les cartes coûtent <c>1</c> de moins, au minimum <c>0</c>.	
199	fr	Argent noir	Trésor	Nécessite: Malédiction	<b><c>1</c></b><br/>Lorsque vous jouez cette carte, vous pouvez recevoir une carte <i>Cuivre</i> que vous ajoutez à votre main.<hr/>Lorsque vous recevez cette carte, tous vos adversaires reçoivent une <i>Malédiction</i>.	
200	fr	Auberge	Action		<b>+2 Cartes<br/>+2 Actions<br/>Défaussez 2 cartes</b><hr/>Lorsque vous recevez cette carte, consultez votre défausse(incluant cette carte), dévoilez autant de cartes Action que vous voulez de votre défausse et mélangez-les dans votre deck.	
201	fr	Mandarin	Action		<b>+<c>3</c></b><br/>Placez une carte de votre main sur le dessus de votre deck.<hr/>Lorsque vous recevez cette carte, placez toutes vos cartes <i>Trésor</i> en jeu sur le dessus de votre deck, dans l'ordre de votre choix.	
202	fr	Margrave	Action Attaque		<b>+3 Cartes<br/>+1 Achat</b><br/><br/>Tous vos adversaires piochent une carte. Ensuite, ils défaussent pour n'avoir que 3 cartes en main.	
203	fr	Écuries	Action		Vous pouvez défausser une carte <i>Trésor</i>.<br/>Dans ce cas, +3 Cartes et +1 Action.	
204	fr	Village frontalier	Action		<b>+1 Carte<br/>+2 Actions</b><hr/>Lorsque vous recevez cette carte, recevez aussi une carte moins coûteuse.	
205	fr	Terre agricole	Victoire		<big> <vp>2</vp> </big><hr/>Lorsque vous achetez cette carte, écartez une carte de votre main.<br/>Recevez une carte coûtant exactement <c>2</c> de plus que la carte écartée.	
207	fr	Monnaie Royale	Trésor Taverne		<big> <c>1</c> </big><br/>Lorsque vous jouez cette carte, placez-la dans votre <i>Taverne</i>.<hr/>Après avoir résolu une Action, vous pouvez recourir à la Monnaie Royale pour +2 Action.	
208	fr	Page	Action Itinerant	Nécessite: Mises à niveau	<b>+1 Carte<br/>+1 Action</b><hr/>Lorsque vous défaussez cette carte de votre zone de jeu, vous pouvez l'échanger contre carte Chasseuse de <i>Trésor</i>s.	
209	fr	Paysan	Action Itinerant	Nécessite: Mises à niveau, Tous +1 Jetons 	<b>+1 Carte<br/>+<c>1</c></b><hr/>Lorsque vous défaussez cette carte de votre zone de jeu, vous pouvez l'échanger contre une carte Soldat.	
210	fr	Chasseur de rats	Action Taverne		<b>+1 Carte<br/>+1 Action</b><br/>Placez cette carte dans votre <i>Taverne</i>. <hr/>Au début de votre tour, vous pouvez recourir à ce Chasseur de Rats pour écarter une carte de votre main.	
211	fr	Démolition	Action		<b>+1 Action</b><br/><br/>Écartez soit cette carte, soit une carte de votre main. Consultez un nombre de carte du dessus de votre deck égal au coût en <c/> de la carte écartée. Conservez-en une en main et défaussez les autres.	
212	fr	Amulette	Action Durée		Maintenant et au début de votre prochain tour, choisissez: +<c>1</c> <b>OU</b> écartez une carte de votre main <b>OU</b> recevez une carte <i>Argent</i>.	
213	fr	Escorte	Action Durée Reaction		<b>+1 Carte<br/>+1 Action</b><br/>A votre prochain tour, +<c>1</c><hr/> Lorsqu'un adversaire joue une carte <i>Attaque</i>, vous pouvez jouer cette carte de votre main. (+1 Action n'a pas d'effet en dehors de votre tour)	
214	fr	Donjon	Action Durée		<b>+1 Action</b><br/><br/>Maintenant et au début de votre prochain tour: +2 Cartes, puis défaussez 2 cartes.	
215	fr	Équipement	Action Durée		<b>+2 Cartes</b><br/><br/>Mettez de côté jusqu'à 2 cartes de votre main fache cachée.<br/>Au début de votre prochain tour, prenez-les en main.	
216	fr	Guide	Action Taverne		<b>+1 Carte<br/>+1 Action<br/>Placez cette carte dans votre <i>Taverne</i></b><hr/>Au début de votre tour, vous pouvez recourir à ce Guide pour défausser votre main et piocher 5 nouvelles cartes.	
217	fr	Copie	Action Taverne		Placez cette carte dans votre <i>Taverne</i>.<hr/>Lorsque vous recevez une carte coûtant jusqu'à <c>6</c>, vous pouvez recourir à cette Copie pour recevoir un autre exemplaire de la carte reçue.	
218	fr	Pie Voleuse	Action		<b>+1 Carte<br/>+1 Action</b><br/><br/>Dévoilez la première carte de votre deck.Si c'est une carte <i>Trésor</i>, prenez-la en main.<br/>Si c'est une carte <i>Action</i> ou une carte <i>Victoire</i>, recevez une Pie Voleuse.	
219	fr	Courrier	Action		<b>+1 Achat<br/>+<c>2</c></b><br/>Vous pouvez placer votre deck dans votre défausse. <hr/>Si cette carte est votre premier achat du tour, recevez une carte co^^utant jusqu'à <c>4</c>, chaque adversaire en reçoit également un exemplaire.	
220	fr	Miséreux	Action		Choisissez: placez une carte <i>Cuivre</i> de votre main dans votre <i>Taverne</i>; <b>OU</b> +<c>1</c> par carte <i>Cuivre</i> dans votre <i>Taverne</i>.	
221	fr	Ville portuaire	Action		<b>+1 Carte<br/>+2 Actions</b><hr/>Lorsque vous achetez cette carte, recevez une autre carte Ville Portuaire.	
222	fr	Forestier 	Action	Nécessite: Jeton Voyage	"<b>+1 Achat</b><br/>Retournez votre jeton ""Voyage""(face visible en début de partie).<br/>S'il se retrouve face visible, +5 Cartes."	
223	fr	Transfiguration	Action Taverne		<b>+1 Action</b><br/>Placez cette carte dans votre <i>Taverne</i>.<hr/>Au début de votre tour, vous pouvez recourir à cette Transfiguration pour écarter une carte de votre main. <br/>Dans ce cas, reservez une carte coûtant jusqu'à <c>1</c> de plus que cette carte écartée; ajoutez cette carte à votre main.	
224	fr	Maitre-Artisan	Action		<b>+1 Carte <br/>+1 Action<br/>+<c>1</c></b> <br/><br/>Défaussez autant de cartes que vous voulez. Vous pouvez recevoir une carte coûtant exactement <c>1</c> par carte défaussée et la placer sur le dessus de votre deck.	
225	fr	Pont aux Trolls	Action Attaque Durée	Nécessite: -1 Pièce Jeton	"Vos adversaires placent un jeton ""-<c/>"" sur leur deck. Maintenant et au début de votre prochain tour: +1 Achat <hr/>Tant que cette carte est en jeu, les cartes coûtent <c>1</c> de moins pendant vos tours, mais jamais moins de <c>0</c>."	
226	fr	Terres lointaines	Action Taverne Victoire		Placez cette carte dans votre <i>Taverne</i>.<hr/>Vaut <vp>4</vp> si cette carte est dans votre <i>Taverne</i> à la fin de la partie (sinon, vaut <vp>0</vp>).	
227	fr	Géant	Action Attaque	Nécessite: Jeton Voyage, Malédiction	"Retournez votre jeton ""Voyage""(face visible en début de partie).<br/>S'il se retrouve face cachée, +<c>1</c>. S'il se retrouve face visible, +<c>5</c> et tous vos adversaire dévoilent la première carte de leur deck, l'écartent si elle coûte de <c>3</c> à <c>6</c>, sinon la défaussent et reçoivent une carte <i>Malédiction</i>."	
228	fr	Bois hantés	Action Attaque Durée		Jusqu'à votre prochain tour, quand un adversaire achète une carte, il place sa main restante sur le dessus de son deck dans l'ordre de son choix.<br/>Au début de votre prochain tour: +3 Cartes.	
229	fr	Cité Perdue	Action		<b>+2 Cartes<br/>+2 Action</b><hr/> Quand vous recevez cette carte, chaque adversaire pioche une carte.	
230	fr	Relique	Trésor Attaque	Nécessite: -1 Carte Jeton	"<big> <c>2</c> </big><br/><br/>Lorsque vous jouez cette carte, chaque adversaire place son jeton ""-1 Carte"" sur son deck."	
231	fr	Cortège royal	Action Taverne		<b>+1 Action</b><br/>Placez cette carte dans votre <i>Taverne</i>.<hr/> Après avoir résolu une carte <i>Action</i>, si elle est encore présente dans votre zone de jeu, vous pouvez recourir à ce Cortège Royal pour rejouer la carte <i>Action</i>.	
232	fr	Conteuse	Action		<b>+1 Action<br/>+<c>1</c></b><br/>Jouez jusqu'à 3 cartes <i>Trésor</i> de votre main. Dépensez toutes les <c/> alors présentes devant vous pour obtenir +1 Carte par <c>1</c> payée.	
233	fr	Sorcière des marais	Action Attaque Durée	Nécessite: Malédiction	Jusqu'à votre prochain tour, lorsqu'un adversaire achète une carte, il gagne une <i>Malédiction</i>.<br/>Au début de votre prochain tour: +<c>3</c>.	
234	fr	Pierres précieuses	Trésor		<big> <c>2</c> </big><br/>Lorsque vous jouez cette carte, recevez une carte <i>Or</i> et une carte <i>Cuivre</i>.	
235	fr	Marchand de Vin	Action Taverne		<b>+1 Achat<br/>+<c>4</c><br/>Placez cette carte dans votre <i>Taverne</i></b><hr/>A la fin de votre phase d'achat, si vous avez encore au moins <c>2</c> en main, vous pouvez défausser ce Marchand de vin de la <i>Taverne</i>.	
236	fr	Recrue	Action Durée		Au début de chacun de vos tours (et pour le reste de la partie): <b>+1 Carte</b><br/>(Une fois jouée, cette carte reste définitivement en jeu.)	
237	fr	Aumône	Evenement		<b>Une fois par tour:</b> si vous n'avez aucune carte <i>Trésor</i> en jeu, recevez une carte coûtant jusqu'à <c>4</c>.	
238	fr	Emprunt	Evenement	Nécessite: -1 Carte Jeton	"<b>Une fois par tour: +1 Achat</b> Si vous n'avez pas le jeton ""-1 Carte"", placez-le sur votre deck et +<c>1</c>."	
239	fr	Quête	Evenement		Vous pouvez défausser une carte <i>Attaque</i>, deux cartes <i>Malédictions</i> ou six cartes quelconques. Dans ce cas, recevez une carte <i>Or</i>.	
240	fr	Resserre	Evenement		<b>Une fois par tour: +1 Achat;</b> mettez de côté une carte de votre main et récupérez-la en fin de tour(après avoir pioché).	
241	fr	Pistage	Evenement		<b>+1 Achat</b><br/>Consultez les 5 premières cartes de votre deck. Défaussez-en 3 et placez les autres cartes sur le dessus de votre deck dans l'ordre de votre choix.	
242	fr	Forains	Evenement		<b>+1 Achat</b><br/>Consultez les 5 premières cartes de votre deck. Défaussez-en 3 et placez les autres cartes sur le dessus de votre deck dans l'ordre de votre choix.	
243	fr	Feu de joie	Evenement		Écartez jusqu'à 2 cartes de votre zone de jeu.	
244	fr	Expédition	Evenement		Lors de la phase d'ajustement, piochez 2 cartes de plus pour former votre nouvelle main.	
245	fr	Bac	Evenement	Nécessite: -2 Jeton de coût	"Placez votre jeton ""-<c>2</c>"" sur une pile de cartes Action de la réserve<br/>(désormais, pendant vos tours, les cartes de cette pile coûtent <c>2</c> de moins, mais jamais moins que <c>0</c>)."	
246	fr	Plan de Bataille	Evenement	Nécessite: Poubelle Jeton	"Placez votre jeton ""Ecart"" sur une pile de cartes Action de la réserve (désormais, dès que vous achetez une carte de cette pile, vous pouvez écarter une carte de votre main)."	
247	fr	Mission	Evenement		<b>Une fois par tour et si le tour précédent n'était pas déjà le votre:</b><br/>jouez un tour supplémentaire pendant lequel vous ne pourrez pas acheter de cartes.	
248	fr	Pèlerinage	Evenement	Nécessite: Jeton Voyage	"<b>Une fois par tour:</b> retournez votre jeton ""Voyage""(face visible en début de partie); si ce jeton se retrouve face visible, choisissez jusqu'à 3 cartes de votre zone de jeu avec des noms différents et recevez un exemplaire de chacune."	
249	fr	Bal	Evenement	Nécessite: -1 Pièce Jeton	"Prenez devant vous votre jeton ""-<c>1</c>"" (-1 sur votre prochain gain de pièces)."	Recevez 2 cartescoûtant chacune jusqu'à <c>4</c>.
250	fr	Raid	Evenement	Nécessite: -1 Carte Jeton	"Recevez une carte <i>Argent</i> par <i>Argent</i> dans votre zone de jeu. Tous vos adversaires placent leur jeton ""-1 Carte"" sur leur deck."	
251	fr	Route Maritime	Evenement	Nécessite: +1 Acheter Jeton	"Recevez une carte <i>Action</i> coûtant jusqu'à <c>4</c>. <br/>Placez le jeton ""+1 Achat"" sur la pile de cette carte <i>Action</i> (désormais, dès que vous jouez une carte de cette pile: +1 Achat)."	
252	fr	Commerce	Evenement		Écartez jusqu'à 2 cartes de votre main. <br/>Recevez une carte <i>Argent</i> par carte écartée de cette manière.	
253	fr	Arts anciens	Evenement	Requires: +1 Action Jeton	"Placez votre jeton ""+1 Action"" sur une pile de cartes Action de la réserve.<br/>(désormais, dès que vous jouez une carte de cette pile : +1 Action)."	
254	fr	Entraînement	Evenement	Nécessite: +1 Pièce Jeton	"Placez votre jeton ""+<c>1</c>"" sur une pile de cartes Action de la réserve (désormais, dès que vous jouez une carte de cette pile, +<c>1</c>)."	
255	fr	Héritage	Evenement	Nécessite: Biens Jeton	<b>Une fois par partie:</b> mettez de côté une carte <i>Action</i>(mais pas <i>Victoire</i>) de la réserve coûtant jusqu'à <c>4</c>, placez votre jeton <i>Domaine</i> dessus (désormais, tous vos <i>Domaines</i> ont les pouvoirs et les types de la carte choisie).	
256	fr	Reconnaissance	Evenement	Nécessite:+1 Carte Jeton	"Placez votre jeton ""+1 Carte"" sur une pile de cartes Action de la réserve.<br/>(désormais, dès que vous jouez une carte de cette pile: +1 Carte)."	
