_id	language	name	type	requires	text	rules
55	pl	Mennica 	Akcja		Każdy zagrany w tej turze Miedziak daje dodatkowe <c>1</c>.	ta karta zmienia po prostu liczbę monet otrzymywaną w momencie zagrania Miedziaka. Efekt jest kumulatywny – jeśli gracz użyje Sali tronowej na Mennicy, to każdy Miedziak zagrany w aktualnej turze przyniesie 3 monety.
56	pl	Huta żelaza 	Akcja		Dodaj kartę o maksymalnym koszcie <c>4</c>.<br/>Jeśli jest to...<br/>karta Akcji: +1 akcja<br/>karta Skarbu: +<c>1</c><br/>karta Zwycięstwa: +1 karta	Karta, którą dodaje gracz, musi pochodzić z Zasobów i trafia na stos kart odrzuconych tego gracza. Otrzymuje on premię w zależności od tego, jaki rodzaj karty dodał. Karta należąca do dwóch typów przynosi dwie różne premie. Jeśli Huta żelaza zostanie wykorzystana do dodania Westybulu, gracz będzie musiał potem pociągnąć kartę (gdyż Westybul to karta Zwycięstwa) i będzie mógł zagrać kolejną kartę Akcji (ponieważ Westybul to także karta Akcji). Na koszty kart ma wpływ karta Mostu.
57	pl	Osada górnicza 	Akcja		<b>+1 karta<br/>+2 akcje</b><br/>Możesz natychmiast wyrzucić tę kartę na śmietnisko aby otrzymać +<c>2</c>.	Gracz musi zdecydować przed przejściem do kolejnych akcji lub fazy zakupu, czy chce umieścić Osadę górniczą na śmietnisku. Otrzymuje jedną kartę i +2 akcje bez względu na to, czy tak zrobi, czy nie. Jeśli zdecyduje się na wyrzucenie Osady górniczej na śmietnisko otrzyma także +2 monety. Jeśli gracz zagra Salę tronową na Osadę górniczą, nie może dwukrotnie wyrzucić tej samej Osady górniczej na śmietnisko. Otrzyma zatem +1 kartę, +2 akcje i +2 monety w chwili, gdy zagra Osadę górniczą po raz pierwszy i wyrzuci ją na śmietnisko, a potem +1 kartę i +2 akcje za zagranie Osady górniczej po raz drugi. Jednak nie zyska nic za wyrzucenie, gdyż Sala tronowa nie jest w stanie skopiować tego efektu.
58	pl	Zwiadowca 	Akcja		<b>+1 akcja</b><br/>Odkryj 4 karty z wierzchu swojej talii. Weź odkryte karty Zwycięstwa na rękę. Pozostałe karty odłóż z powrotem na wierzch talii w dowolnej kolejności.	Jeśli w talii gracza znajdują się mniej niż 4 karty, odkrywa on wszystkie karty ze swojej talii, tasuje stos odrzuconych kart (nie tasuje właśnie odkrytych kart), a następnie odkrywa tyle kart, ilu nie udało się odkryć wcześniej. Karty typu Akcja – Zwycięstwo traktuje się jak karty Zwycięstwa. Karty Klątwy nie są kartami Zwycięstwa. Gracz bierze do ręki wszystkie odkryte karty Zwycięstwa. Nie może zdecydować o pozostawieniu części z tych kart na wierzchu talii. Gracz nie jest zobowiązany do ujawnienia, w jakiej kolejności odłożył karty na wierzch talii.
59	pl	Starosta 	Zwycięstwo		Ta karta jest warta <vp>1</vp> za każdy Powiat, jaki posiadasz.	Ta karta nie ma żadnego działania aż do zakończenia gry, kiedy jest warta <vp>1</vp> za każdy posiadany przez gracza Powiat. Na potrzeby tej zasady i w momencie jej rozstrzygania liczą się wszystkie karty gracza – stos odrzuconych kart oraz rękę traktuje się jako część talii gracza. Podczas przygotowań do gry w 3 i 4 osoby w Zasobach należy umieścić 12 kopii Starosty, zaś w rozgrywce na 2 osoby 8 kopii Starosty.
60	pl	Sługus 	Akcja Atak		<b>+1 akcja</b><br/>Wybierz jedną opcję: +<c>2</c>; lub odrzucasz wszystkie karty z ręki, otrzymujesz +4 karty i każdy z pozostałych graczy z co najmniej 5 kartami na ręce musi odrzucić wszystkie karty i dobrać 4 karty.	Gracz otrzymuje +1 akcję bez względu na wybraną opcję. Dostępne opcje to: +2 monety lub wszystko, co opisano dalej – odrzucanie, pociągnięcie 4 kart, a także zmuszenie pozostałych graczy do odrzucenia i pociągnięcia kart. Gracz broniący się kartą Fosa nie dociąga ani nie odrzuca kart. Druga opcja wpływa na pozostałych graczy wyłącznie, jeśli mają 5 lub więcej kart na ręce. Przeciwnicy mogą wykorzystać Tajną komnatę w momencie zagrania przez gracza Sługusa, nawet jeśli nie mają na ręce 5 lub więcej kart. Przeciwnicy muszą zdecydować czy chcą wykorzystać kartę Reakcji (Fosę lub Tajną komnatę) zanim gracz podejmie decyzję którą opcję Sługusa wybierze – po dokonaniu tego wyboru nie ma możliwości odkrycia karty Reakcji przez innych graczy.
61	pl	Sabotażysta 	Akcja Atak		Każdy z pozostałych graczy odkrywa karty z wierzchu swojej talii dopóki nie odkryje karty o koszcie <c>3</c> lub większym. Wyrzuca tę kartę na śmietnisko i może dodać kartę o koszcie niższym o co najmniej <c>2</c> od kosztu właśnie wyrzuconej karty. Następnie odrzuca wszystkie pozostałe odkryte karty.	Każdy z pozostałych graczy odkrywa kolejne karty z wierzchu swojej talii, do momentu, gdy odkryje kartę o koszcie <c>3</c> lub większym. Jeśli gracz musi przetasować talię, by móc kontynuować odkrywanie kart, nie tasuje już odkrytych kart. Jeśli przejdzie przez wszystkie posiadane karty i nie znajdzie takiej o koszcie 3 lub większym, odrzuca po prostu wszystkie odkryte karty, a działanie Sabotażysty uważa się dla niego za rozstrzygnięte. Jednak w sytuacji, gdy gracz znajdzie kartę o koszcie 3 lub większym, wyrzuca ją na śmietnisko, a następnie może się zdecydować na dodanie karty o maksymalnym koszcie mniejszym o <c>2</c> od kosztu karty wyrzuconej na śmietnisko. Przykładowo: jeśli wyrzucił kartę o koszcie <c>5</c>, może dodać kartę o maksymalnym koszcie <c>3</c>. Dodana karta musi pochodzić z Zasobów i trafia na stos odrzuconych kart, podobnie jak karty z talii odkryte w wyniku działania Sabotażysty. Na koszty kart ma wpływ karta Most.
62	pl	Oprawca 	Akcja Atak	Wymagane: Klątwa	<b>+3 karty</b><br/>Każdy z pozostałych graczy wybiera jedną opcję: odrzuca 2 karty lub dodaje kartę Klątwy biorąc ją na rękę.	Każdy z pozostałych graczy wybiera, która opcja będzie mieć na niego negatywny wpływ i ponosi konsekwencje tego wyboru. Gracz może się zdecydować na dodanie Klątwy nawet jeśli karty Klątwy nie są już dostępne – w takim wypadku po prostu nie dodaje tej karty. Gracz może też zdecydować, że odrzuci 2 karty, nawet jeśli na ręce ma jedną kartę lub w ogóle nie ma kart (jeśli ma jedną kartę to ją odrzuca). Dodana Klątwa trafia bezpośrednio na rękę gracza, zamiast na stos odrzuconych kart. Jeśli nie ma wystarczającej liczby kart Klątwy dla wszystkich, należy je rozdać zgodnie z kolejnością rozgrywki, zaczynając od gracza po lewej stronie aktywnego gracza. Jeśli kolejność ma znaczenie (np. gdy pozostało niewiele kart Klątwy), każdy gracz podejmuje decyzję co do negatywnej opcji zgodnie z kolejnością rozgrywki.
63	pl	Faktoria 	Akcja		Wyrzuć na śmietnisko 2 karty z ręki. Jeśli to zrobisz, dodaj kartę Srebrników i weź ją na rękę.	Jeśli gracz ma 2 lub więcej kart, musi wyrzucić na śmietnisko dokładnie 2 karty i dodać kartę Srebrników. Dodane Srebrniki trafiają bezpośrednio na rękę i można je wydać w aktualnej turze. Jeśli stos Srebrników jest pusty, gracz nie dodaje karty Srebrników (ale nadal musi, o ile to możliwe, wyrzucić karty na śmietnisko). Jeśli gracz ma na ręce tylko jedną kartę i zagrywa Faktorię, wyrzuca tę jedną kartę, lecz nie dodaje Srebrników. Nic się też nie dzieje w sytuacji, gdy gracz nie ma żadnych kart na ręce w chwili zagrania Faktorii.
64	pl	Danina 	Akcja		Gracz po twojej lewej odkrywa, a następnie odrzuca 2 karty z wierzchu swojej talii. Otrzymujesz za każdą inaczej nazwaną..<br/>kartę Akcji: +2 akcje<br/>kartę Skarbu: +<c>2</c><br/>kartę Zwycięstwa: +2 karty	Jeśli gracz po lewej ma w swojej talii mniej niż 2 karty, odkrywa wszystkie karty z talii, przetasowuje stos odrzuconych kart (nie tasuje właśnie odkrytych kart) i odkrywa resztę wymaganych kart. Następnie odrzuca odkryte karty. Jeśli gracz po lewej nie ma wystarczającej liczby kart, aby odkryć 2, odkrywa tyle, ile może. Aktywny gracz otrzymuje premię zależnie od typu odkrytych kart, licząc wyłącznie różne karty. Karta należąca do 2 typów przynosi dwie różne premie. Jeśli zatem gracz po lewej stronie aktywnego gracza odkryje Miedziaka oraz Harem, aktywny gracz otrzyma +4 monety oraz +2 karty. Jeśli zaś odkryje 2 Srebrniki, to aktywny gracz dostanie tylko +<c>2</c>. Klątwa nie przynosi żadnych premii.
65	pl	Rozbudowa 	Akcja		<b>+1 karta<br/>+1 akcja</b><br/>Wyrzuć na śmietnisko kartę z ręki. Dodaj kartę o koszcie wyższym dokładnie o <c>1</c> od kosztu wyrzuconej karty.	Gracz najpierw ciągnie kartę. Następnie musi wyrzucić na śmietnisko kartę z ręki i dodać kartę o koszcie większym dokładne o <c>1</c> od kosztu właśnie wyrzuconej karty. Dodana karta musi pochodzić z Zasobów i trafia na stos odrzuconych kart gracza. Jeśli nie ma dostępnych kart o takim koszcie, gracz nie dostaje żadnej karty (wciąż musi jednak wyrzucić kartę na śmietnisko). Jeśli nie posiada na ręce karty, jaką mógłby wyrzucić, nie wyrzuca żadnej karty, ani nie może żadnej dodać. Na koszty kart ma wpływ karta Most. Ze względu na to, że Most wpływa tak na koszt wyrzucanej, jak i dodawanej karty, w większości wypadków nie będzie miał żadnego praktycznego efektu. Jednak należy pamiętać, że koszty kart nigdy nie spadają poniżej <c>0</c>. Zatem Most zagrany przed Rozbudową pozwala graczowi na wyrzucenie na śmietnisko Miedziaka (koszt <c>0</c> nawet z Mostem) i dodanie Posiadłości (koszt <c>1</c> dzięki działaniu Mostu).
66	pl	Harem 	Skarb Zwycięstwo		<big> <c>2</c> <br/> <vp>2</vp> </big>	Jest to zarazem karta Akcji oraz karta Zwycięstwa. Można ją zagrać jako <c>2</c>, tak samo jak kartę Srebrników. Na zakończenie gry jest warta <vp>2</vp>. Podczas przygotowań do gry w 3 i 4 osoby w Zasobach należy umieścić 12 kopii Haremu, zaś w rozgrywce na 2 osoby 8 kopii Haremu.
67	pl	Szlachta 	Akcja Zwycięstwo		Wybierz jedną opcję:<br/>+3 karty lub +2 akcje.<hr/><big> <vp>2</vp> </big>	Jest to zarazem karta Akcji oraz karta Zwycięstwa. W momencie zagrania gracz decyduje, czy woli pociągnąć 3 karty, czy otrzymać 2 dodatkowe akcje. Tych opcji nie można ze sobą mieszać. Na zakończenie gry ta karta jest warta <vp>2</vp>. Podczas przygotowań do gry w 3 i 4 osoby w Zasobach należy umieścić 12 kopii Szlachty, zaś w rozgrywce na 2 osoby 8 kopii Szlachty.
68	pl	Kredyt 	Skarb		<big> <c>1</c> </big><br/>Po zagraniu odkrywaj karty ze swojej talii, aż natrafisz na kartę Skarbu. Odrzuć ją albo wyrzuć na śmietnisko. Odrzuć pozostałe odkryte karty.	Ta karta Skarbu jest warta <c>1</c>, podobnie jak Miedziak. Po zagraniu Kredytu gracz odkrywa karty ze swojej talii tak długo, aż natrafi na kartę Skarbu. Następnie decyduje, czy chce ją wyrzucić na śmietnisko, czy odrzucić na stos kart odrzuconych, a następnie odrzuca pozostałe odkryte karty. Jeżeli graczowi skończą się karty, zanim odkryje kartę Skarbu, powinien przetasować stos kart odrzuconych (ale bez kart odkrytych na skutek działania Kredytu) i odkrywać dalej. Jeżeli ponownie nie odkryje karty Skarbu, odrzuca wszystkie odkryte karty (na tym kończy się efekt karty). Warto pamiętać, że w fazie zakupu gracz zagrywa karty Skarbu w dowolnej kolejności i nie ma obowiązku zagrywać wszystkich, które ma na ręce.
69	pl	Szlak handlowy 	Akcja	Wymagane: żetony monet, podkładka Szlaku	<b>+1 zakup</b><br/>+<c>1</c> za każdy żeton monety leżący na podkładce Szlaku handlowego.<br/>Wyrzuć na śmietnisko kartę z ręki.<hr/>Przygotowanie do rozgrywki: połóż żeton monety na każdym stosie kart Zwycięstwa w Zasobach. Kiedy gracz dodaje kartę z takiego stosu, należy przełożyć żeton na podkładkę Szlaku handlowego.	Po zagraniu karty gracz otrzymuje dodatkowy zakup, który może wykorzystać w fazie zakupu, a także +<c>1</c> za każdy żeton monety leżący na podkładce Szlaku handlowego. Następnie musi wyrzucić na śmietnisko kartę z ręki, chyba że nie ma na ręce żadnych kart. Liczba otrzymanych monet jest równa liczbie stosów kart Zwycięstwa, z których w trakcie tej gry dodano przynajmniej jedną kartę. Jeżeli karta Zwycięstwa została dodana z innego źródła niż Zasoby – np. za pomocą promocyjnej karty Czarny rynek – nie przynosi ona dodatkowej monety. W trakcie przygotowania do rozgrywki należy położyć żeton monety na każdym stosie kart Zwycięstwa w Zasobach. Gdy dowolny gracz doda kartę z tak oznaczonego stosu, natychmiast przekłada się żeton z tego stosu na podkładkę Szlaku handlowego. Przykładowo, jeżeli w Zasobach znajduje się Harem z dodatku Dominion: Intryga, a dotychczas gracze kupili Harem oraz Powiat, ale nikt nie kupił (ani nie zdobył w inny sposób) Posiadłości, Prowincji lub Kolonii, Szlak handlowy przynosi zysk w postaci <c>1</c>. Nie ma znaczenia, który gracz dodał karty Zwycięstwa ani w jaki zrobił to sposób. Szlak handlowy nie daje dodatkowych monet, jeśli z jednego stosu dodano wiele kart (lub jest on pusty); ważne jest tylko to, czy z danego stosu kart Zwycięstwa dodano choć jedną kartę. Nie ma także znaczenia, czy w późniejszym przebiegu rozgrywki ta sama karta wróciła na odpowiedni stos kart Zwycięstwa, np. w wyniku działania Ambasadora z dodatku Dominion: Przystań; dla działania Szlaku handlowego liczy się jedynie, czy w trakcie gry ze stosu została dodana karta. Jeżeli w Zasobach znalazła się karta Czarnego rynku, a jedną z kart tworzących talię Czarnego rynku jest Szlak handlowy, podczas przygotowania do rozgrywki również należy położyć żetony monet na wszystkich stosach kart Zwycięstwa.
70	pl	Strażnica 	Akcja Reakcja		Dobieraj karty, aż będziesz ich miał 6 na ręce.<hr/>Kiedy dodajesz kartę, możesz odkryć Strażnicę z ręki. Jeżeli to zrobisz, wyrzuć dodaną kartę na śmietnisko albo połóż ją na wierzchu swojej talii.	Po zagraniu Strażnicy gracz dobiera karty tak długo, aż będzie mieć ich na ręce dokładnie 6. Jeżeli w chwili zagrania Strażnicy ma ich 6 (lub więcej), nie dobiera żadnej karty. Ponadto, kiedy gracz dodaje dowolną kartę – nawet poza swoją turą – może odkryć Strażnicę z ręki, aby wyrzucić tę kartę na śmietnisko albo położyć ją na wierzchu swojej talii. Gracz ma do tego prawo za każdym razem, gdy jest zmuszony do dodania karty. Przykładowo, jeżeli przeciwnik zagra Szarlatana, gracz może użyć Strażnicy, aby wyrzucić na śmietnisko zarówno Klątwę, jak i Miedziaka. Może też wyrzucić na śmietnisko Klątwę, a Miedziaka położyć na wierzchu talii, jedynie wyrzucić Klątwę i tak dalej. Przyjmuje się, że gracz dodał daną kartę – po prostu natychmiast wyrzucił ją na śmietnisko. Jeśli więc w wyniku działania Szarlatana gracz musi dodać Klątwę, lecz zamiast tego natychmiast wyrzuca ją na śmietnisko, liczba kart w stosie Klątw zmniejsza się o jeden. Gracz może odkryć Strażnicę we własnej turze, kiedy kupuje kartę albo zdobywa ją w inny sposób, np. za pomocą Modernizacji. Jeżeli używa Strażnicy, aby położyć zdobytą kartę na wierzchu swojej talii, a jest ona pusta, nie przetasowuje stosu kart odrzuconych; taka karta staje się wtedy jedyną kartą w talii. Odkrycie Strażnicy nie powoduje jej utraty z ręki. W rezultacie gracz może odkrywać tę samą kartę Strażnicy w turach kilku przeciwników, aby na koniec zagrać ją we własnej turze i dobrać do 6 kart. W turze gracza opętanego za pomocą Opętania (z dodatku Dominion: Alchemia) to gracz, który zagrał Opętanie, może używać Strażnicy, a nie gracz opętany. Jeżeli zdobywana karta ma trafić w inne miejsce niż stos kart odrzuconych (np. w wyniku działania Kopalni z zestawu podstawowego Dominion), gracz nadal ma prawo odkryć Strażnicę, aby wyrzucić taką kartę na śmietnisko albo położyć ją na wierzchu talii. Jeśli w wyniku zagrania przez innego gracza karty Maskarada z Dominion: Intryga gracz otrzyma np. Klątwę, to nie może odkryć Strażnicy z ręki aby tę Klątwę wyrzucić na śmietnisko, ponieważ otrzymanie karty od innego gracza nie jest dodaniem karty.
71	pl	Biskup 	Akcja	Wymagane: żetony Zwycięstwa	<b>+<c>1</c><br/>+<vp>1</vp></b><br/>Wyrzuć na śmietnisko kartę z ręki. +<vp/> równe połowie kosztu tej karty (wyrażonego w monetach), zaokrąglając w dół.<br/>Każdy z pozostałych graczy może wyrzucić na śmietnisko kartę z ręki.	Wyrzucenie karty na śmietnisko jest opcjonalne dla innych graczy, ale obowiązkowe dla gracza zagrywającego Biskupa. Jeżeli gracze sądzą, że kolejność wyrzucania kart na śmietnisko ma znaczenie, jako pierwszy robi to gracz zagrywający Biskupa, a następnie wszyscy pozostali, zgodnie z kolejnością gry. Tylko gracz zagrywający Biskupa może uzyskać za jego pomocą żetony <vp/>. Symbole <pot/> w koszcie należy zignorować. Przykładowo, jeśli gracz wyrzuca na śmietnisko Golema (z dodatku Dominion: Alchemia) o koszcie <c>4</c><pot/>, otrzymuje <vp>3</vp> (łącznie z 1 żetonem <vp/>, który zawsze przysługuje za zagranie Biskupa). Jeżeli gracz nie ma na ręce żadnych kart po zagraniu Biskupa, wciąż otrzymuje <c>1</c> i <vp>1</vp>.
72	pl	Monument 	Akcja	Wymagane: żetony Zwycięstwa	<b>+<c>2</c><br/>+<vp>1</vp></b>	
73	pl	Kamieniołom 	Skarb		<big> <c>1</c> </big><hr/>Kiedy ta karta znajduje się w grze, wszystkie karty Akcji kosztują o <c>2</c> mniej (ale nie mniej niż <c>0</c>).	Ta karta Skarbu jest warta <c>1</c>, podobnie jak Miedziak. Gdy Kamieniołom znajduje się w grze, karty Akcji kosztują o <c>2</c>mniej, ale nie mniej niż <c>0</c>. Efekt kilku Kamieniołomów kumuluje się – jeśli więc w fazie zakupu w grze są dwa Kamieniołomy, Rada królewska kosztuje <c>3</c> zamiast zwyczajowych <c>7</c>. Kamieniołom działa na karty Akcji, które należą do kilku typów, jak np. Szlachta (karta Akcji-Zwycięstwa z dodatku Dominion: Intryga). Efekt kumuluje się z innymi efektami zmieniającymi koszt kart. Przykładowo, jeżeli gracz zagra w fazie akcji Wioskę robotniczą, a w fazie zakupu dwa Kamieniołomy, koszt Domokrążcy będzie wynosić <c>2</c>. Dotyczy to wszystkich kart – także tych, które znajdują się na ręce czy w talii.
74	pl	Talizman 	Skarb		<big> <c>1</c> </big><hr/>Kiedy ta karta znajduje się w grze, a ty kupujesz kartę o koszcie <c>4</c> lub mniejszym, która nie jest kartą Zwycięstwa, dodaj kopię zakupionej karty.	Ta karta Skarbu jest warta <c>1</c>, podobnie jak Miedziak. Za każdym razem, kiedy gracz kupuje kartę, która nie należy do typu Zwycięstwo i kosztuje <c>4</c> lub mniej, natychmiast dodaje dodatkową kopię tej karty. Jeżeli kupiona karta była ostatnią kopią na stosie, nie dodaje dodatkowej kopii. Dodatkowa kopia musi pochodzić z Zasobów i jest odkładana na stos kart odrzuconych. Jeżeli w grze znajduje się kilka Talizmanów, gracz dodaje po jednej dodatkowej kopii kupionej karty za każdy Talizman. Jeśli kupi kilka kart o koszcie <c>4</c> lub mniejszym, dodaje dodatkowe kopie każdej z nich. Przykładowo, jeżeli w grze znajdują się dwa Talizmany i cztery Miedziaki, a gracz dysponuje dwoma zakupami, może kupić kartę Srebrników i Szlak handlowy, aby dodać dwie dodatkowe karty Srebrników i dwa dodatkowe Szlaki handlowe. Efekt Talizmanu odnosi się wyłącznie do kart kupionych – nie dotyczy tych zdobytych w inny sposób, np. za pomocą Modernizacji. Dowolną kartę uważa się za kartę Zwycięstwa, jeżeli choć jeden z jej typów to Zwycięstwo. Przykładowo, Westybul z dodatku Dominion: Intryga to karta Akcji-Zwycięstwa, co oznacza, że uważa się ją także za kartę Zwycięstwa. Talizman bierze pod uwagę koszt karty w momencie jej zakupu, a nie koszt nominalny. Jeśli więc gracz zagrał w fazie akcji dwie karty Akcji, obniżając koszt Domokrążcy do <c>4</c>, mógłby dodać dodatkową kopię tej karty za pomocą Talizmanu. Analogicznie, mógłby też dodać dodatkową kopię Wielkiego targu, jeśli obniżył jego koszt np. za pomocą Kamieniołomu.
75	pl	Wioska robotnicza 	Akcja		<b>+1 karta<br/>+2 akcje<br/>+1 zakup</b>	Po zagraniu tej karty gracz dobiera kartę i może zagrać dwie dodatkowe akcje. Ponadto w fazie zakupu przysługuje mu dodatkowy zakup.
76	pl	Miasto 	Akcja		<b>+1 karta<br/>+2 akcje</b><br/>Jeżeli w Zasobach znajduje się co najmniej jeden pusty stos kart, <b>+1 karta</b>.<br/>Jeżeli w Zasobach znajdują się co najmniej dwa puste stosy kart, +<c>1</c> i <b>+1 zakup</b>.	Po zagraniu Miasta gracz zawsze dobiera kartę i może zagrać dwie dodatkowe akcje. Jeżeli w Zasobach znajduje się jeden pusty stos kart, dodatkowo dobiera jeszcze jedną kartę; jeżeli są to dwa puste stosy (lub więcej), gracz zarówno dobiera kartę, jak i otrzymuje <c>1</c> i +1 zakup do wykorzystania w fazie zakupu. Graczowi nie przysługują kolejne bonusy, kiedy puste są trzy stosy (lub więcej). Liczbę pustych stosów sprawdza się w momencie zagrania Miasta – jeśli kolejne stosy wyczerpią się w dalszej części tury, gracz nie otrzymuje zaległych bonusów. Jeżeli stos przestanie być pusty w wyniku zwrócenia pewnych kart, np. za pomocą karty takiej jak Ambasador z dodatku Dominion: Przystań, Miasta zagrane później nie traktują tych stosów jako pustych. Puste śmietnisko nie liczy się do efektu Miasta.
77	pl	Kontrabanda 	Skarb		<big> <c>3</c> </big><br/><b>+1 zakup</b><br/>Kiedy zagrywasz tę kartę, gracz po twojej lewej stronie wymienia nazwę karty. W tej turze nie możesz kupić karty o tej nazwie.	Ta karta Skarbu jest warta <c>3</c>, podobnie jak Złoto. W chwili zagrania Kontrabandy gracz otrzymuje +1 zakup, a osoba siedząca po jego lewej stronie wymienia nazwę karty – karty o tej nazwie aktywny gracz nie będzie mógł zakupić w tej turze. Nie uniemożliwia to graczowi zdobycia karty w inny sposób (np. za pomocą Kroci). Nie ma obowiązku wymieniania nazwy karty znajdującej się obecnie w Zasobach. Jeżeli gracz zagra kilka Kontraband w jednej turze, osoba po jego lewej stronie za każdym razem wymienia nazwę karty. Jeśli wymieni w ten sposób kilka nazw kart, żadna z nich nie będzie dostępna do kupienia w tej turze. Karty Skarbu zagrywa się w dowolnej kolejności, a efekt Kontrabandy należy rozstrzygnąć w chwili jej zagrania, ale przed zagraniem kolejnych kart Skarbu. Warto pamiętać, że po kupieniu karty w fazie zakupu nie można już zagrywać kolejnych kart Skarbu. Liczba kart na ręce gracza jest jawna, można o nią zapytać w dowolnym momencie (np. kiedy gracz zagrywa Kontrabandę).
78	pl	Rachuba 	Akcja		Przejrzyj swój stos kart odrzuconych i odkryj z niego dowolną liczbę Miedziaków. Następnie weź je na rękę.	Ta karta pozwala przeglądać stos kart odrzuconych, co w normalnych warunkach nie jest dozwolone. Stos kart odrzuconych gracz może przeglądać wyłącznie po zagraniu Rachuby. Gracz nie ma obowiązku pokazywania pozostałym graczom wszystkich kart ze stosu kart odrzuconych – musi im pokazać jedynie Miedziaki, które chce wziąć na rękę. Następnie może on odłożyć pozostałe karty ze stosu kart odrzuconych w dowolnej kolejności.
79	pl	Mincerz 	Akcja		Możesz odkryć kartę Skarbu z ręki. Dodaj jej kopię (na stos kart odrzuconych).<hr/>Kiedy kupujesz tę kartę, wyrzuć na śmietnisko wszystkie karty Skarbu, jakie masz w grze.	Kiedy gracz kupuje Mincerza, wyrzuca na śmietnisko wszystkie karty Skarbu, które ma w grze. Nie wyrzuca na śmietnisko kart Skarbu, które ma na ręce i w innych miejscach; zasada dotyczy tylko kart w grze. Jeżeli gracz kupuje w swojej turze kilka kart, wyrzuca na śmietnisko karty Skarbu w chwili zakupu Mincerza, wciąż jednak ma do dyspozycji pozostałe monety uzyskane za ich pomocą i może je wydać na inne karty. Warto pamiętać, że w fazie zakupu gracz nie ma obowiązku zagrywania wszystkich kart Skarbu z ręki (może zdecydować, że zagra tylko te, które są mu potrzebne do zdobycia pożądanej liczby monet). Jednakże pomiędzy kolejnymi zakupami w fazie zakupu nie można zagrywać kolejnych kart Skarbu; najpierw więc zagrywa się karty Skarbu, a następnie kupuje karty. Zagrywając Mincerza, gracz odkrywa z ręki kartę Skarbu i natychmiast dodaje jej kopię z Zasobów – uzyskana karta trafia na stos kart odrzuconych, a odkryta karta wraca na rękę. W ten sposób można dodać kartę Skarbu, która należy do kilku typów, jak np. Harem (z dodatku Dominion: Intryga). Jeśli gracz kupi Mincerza i użyje Strażnicy, aby odłożyć Mincerza na wierzch swojej talii albo wyrzucić go na śmietnisko, wciąż musi wyrzucić na śmietnisko wszystkie karty Skarbu znajdujące się w grze. Ponadto, jeżeli gracz kupi Mincerza, kiedy w grze jest karta Królewskiej pieczęci, Królewska pieczęć opuści grę, zanim gracz będzie mógł skorzystać z jej działania, aby położyć Mincerza na wierzchu swojej talii.
80	pl	Szarlatan 	Akcja Atak	Wymagane: Klątwa	<b>+<c>2</c></b><br/>Każdy z pozostałych graczy może odrzucić Klątwę. Jeżeli tego nie zrobi, dodaje Klątwę i Miedziaka.	Efekt ataku należy rozpatrywać zgodnie z kolejnością gry, jeśli ma to znaczenie (np. kiedy kończy się stos Klątw lub Miedziaków). Pozostali gracze decydują kolejno, czy odrzucić z ręki Klątwę. Jeżeli nie mogą lub nie chcą tego zrobić, dodają Klątwę i Miedziaka z Zasobów i odkładają je na stos kart odrzuconych. Jeśli stos Klątw lub Miedziaków jest pusty, gracz nadal musi dodać kartę z drugiego stosu; jeżeli oba są puste, nie dodaje żadnej karty, ale wciąż ma prawo odrzucić Klątwę z ręki. Gracz, który broni się przed atakiem za pomocą Fosy (z gry Dominion), nie może odrzucić Klątwy i nie dodaje Klątwy ani Miedziaka – nie wolno mu obronić się jedynie przed częścią efektu Szarlatana. W przypadku odkrycia z ręki Strażnicy gracz decyduje, czy chce wyrzucić na śmietnisko tylko Klątwę, tylko Miedziaka czy obie te karty – wszystkie te możliwości są dozwolone.
81	pl	Motłoch 	Akcja Atak		<b>+3 karty</b><br/>Każdy z pozostałych graczy odkrywa 3 wierzchnie karty ze swojej talii i odrzuca wszystkie odkryte karty Akcji i Skarbu. Resztę odkrytych kart odkłada w dowolnej kolejności z powrotem na wierzch swojej talii.	Pozostali gracze muszą przetasować stosy kart odrzuconych, kiedy zabraknie im kart w talii, aby odkryć 3 karty. Jeżeli po przetasowaniu wciąż brakuje im kart, odkrywają tyle, ile są w stanie. Następnie odrzucają odkryte karty Skarbu i Akcji, a pozostałe odkładają na wierzch swoich talii w dowolnej kolejności. Jeżeli karta należy do kilku typów, również należy ją odrzucić, gdy jednym z tych typów jest Skarb lub Akcja. Przykładowo, Szlachta (z dodatku Dominion: Intryga) jest kartą Akcji-Zwycięstwa, a zatem gracz musi ją odrzucić, jeśli odkryje ją w wyniku działania Motłochu.
