_id	language	name	type	requires	text	rules
106	de	Navigator	Aktion		+ 2 Geld. Sieh dir die obersten 5 Karten von deinem Nachziehstapel an. Lege entweder alle diese Karten ab oder lege sie in beliebiger Reihenfolge verdeckt zurück auf deinen Nachziehstapel.	
107	de	Piratenschiff	Aktion Angriff	Benötigt: Münzechip, Tableau Piratenschiff	Wähle eins: Jeder Mitspieler muss die obersten beiden Karten von seinem Nachziehstapel aufdecken. Haben die Mitspieler eine oder mehrere Geldkarten aufgedeckt, muss jeder eine davon (nach deiner Wahl) entsorgen. Wenn auf diese Weise mindestens 1 Geldkarte entsorgt wird, erhältst du 1 Geldmarker auf dein Tableau Piratenschiff. Die übrigen aufgedeckten Karten legen die Spieler bei sich ab. Oder: + 1 für jeden deiner Geldmarker auf deinem Tableau Piratenschiff. 	
108	de	Müllverwerter	Aktion		+1 Kauf. Entsorge eine Karte aus deiner Hand. + X entsprechend den Kosten der entsorgten Karte.	
109	de	Seehexe	Aktion Angriff	Benötigt: Fluch	Jeder Mitspieler muss die oberste Karte seines Nachziehstapels ablegen und sich dann einen Fluch nehmen, den er verdeckt auf seinen Nachziehstapel legt. 	
110	de	Schatzkarte	Aktion		Entsorge diese und eine weitere Schatzkarte aus deiner Hand. Wenn du das machst: Nimm dir 4 Gold und lege diese verdeckt auf deinen Nachziehstapel. 	
111	de	Bazar	Aktion		+1 Karte +2 Aktionen + 1 Geld	
112	de	Entdecker	Aktion		Du darfst eine Provinz aus deiner Hand aufdecken. Wenn du das machst: Nimm dir ein Gold auf die Hand. Ansonsten: Nimm dir ein Silber auf die Hand.	
113	de	Geisterschiff	Aktion Angriff		+2 Karten. Jeder Mitspieler, der mindestens 4 Karten auf der Hand hat, muss solange Karten aus seiner Hand verdeckt auf seinen Nachziehstapel legen, bis er nur noch 3 Karten auf der Hand hat.	
114	de	Handelsschiff	Aktion Dauer		+ 2 Geld  -  Bei Beginn deines nächsten Zuges:  + 2 Geld	
115	de	Aussenposten	Aktion Dauer		Ziehe in der folgenden Aufräumphase nur 3 Karten nach. Führe danach sofort einen weiteren Zug aus. Du kannst auf diese Weise nur einen weiteren Zug ausführen. 	
116	de	Taktiker	Aktion Dauer		Lege deine übrigen Handkarten ab. - Wenn du auf diese Weise mindestens eine Karte abgelegt hast: Bei Beginn deines nächsten Zuges: +5 Karten, +1 Aktion, +1 Kauf	
117	de	Schatzkammer	Aktion		+1 Karte, +1 Aktion, +1 Geld. Wenn du in diesem Zug keine Punktekarte gekauft hast und diese Karte im Spiel ist, darfst du diese Karte verdeckt auf deinen Nachziehstapel legen, anstatt sie abzulegen. 	
118	de	Werft	Aktion Dauer		+2 Karten, +1 Kauf.  Bei Beginn deines nächsten Zuges: +2 Karten, +1 Kauf. 	
119	de	Armenhaus	Aktion		+ 4 Geld.  Decke deine Handkarten auf. - 1 für jede Geldkarte, auf deiner Hand (niemals jedoch weniger als 0 ). 	
120	de	Bettler	Aktion Reaktion		Nimm dir 3 Kupfer. Nimm diese sofort auf die Hand. Wenn ein Mitspieler eine Angriffskarte ausspielt, darfst du diese Karte ablegen. Wenn du das machst: Nimm dir 2 Silber. Lege eines davon sofort auf deinen Nachziehstapel. 	
121	de	Knappe	Aktion		1 Geld.  Wähle eins: +2 Aktionen oder +2 Käufe oder nimm dir ein Silber.  Wenn du diese Karte entsorgst: Nimm dir eine Angriffskarte. 	
122	de	Landstreicher	Aktion		+1 Karte, +1 Aktion. Decke die oberste Karte von deinem Nachziehstapel auf. Wenn es ein Fluch, eine Ruine, ein Unterschlupf oder eine Punktekarte ist: Nimm die aufgedeckte Karte auf die Hand. 	
123	de	Mundraub	Aktion		+1 Aktion, +1 Kauf. Entsorge eine Karte aus deiner Hand. + 1 Geld pro Geldkarte mit unterschiedlichem Namen im Müllstapel. 	
124	de	Eremit	Aktion	Benötigt: Verrückter	Sieh deinen Ablagestapel durch. Du darfst eine Karte, die keine Geldkarte ist, aus deinem Ablagestapel oder aus deiner Hand entsorgen. Nimm dir eine Karte, die bis zu 3 Geld kostet.     Wenn du diese Karte aus dem Spiel ablegst ablegst und in diesem Zug keine Karte gekauft hast, entsorge diese Karte und nimm dir einen Verrückten. 	
125	de	Marktplatz	Aktion Reaktion		+1 Karte, +1 Aktion, +1 Kauf.   Wenn du eine Karte entsorgst, darfst du diesen Marktplatz aus deiner Hand ablegen. Wenn du das machst: Nimm dir ein Gold.	
126	de	Weiser	Aktion		+ 1 Aktion. Decke so lange Karten von deinem Nachziehstapel auf, bis eine Karte offen liegt, die mindestens 3 Geld kostet. Nimm diese Karte auf die Hand. Lege die übrigen aufgedeckten Karten ab. 	
127	de	Lagerraum	Aktion		+1 Kauf. Lege eine beliebige Anzahl Karten aus deiner Hand ab. +1 Karte pro abgelegter Karte. Lege eine beliebige Anzahl Karten aus deiner Hand ab. + 1 pro nun abgelegter Karte. 	
128	de	Gassenjunge	Aktion Angriff	Benötigt: Söldner	+1 Karte, +1 Aktion.  Jeder Mitspieler muss Karten ablegen, bis er nur noch 4 Karten auf der Hand hat. Wenn diese Karte im Spiel ist und du eine andere Angriffskarte auslegst, darfst du diesen Gassenjungen entsorgen. Wenn du das machst: Nimm dir einen Söldner.	
129	de	Waffenkammer	Aktion		Nimm dir eine Karte, die bis zu 4 kostet. Lege diese Karte sofort auf deinen Nachziehstapel. 	
130	de	Leichenkarren	Aktion Angriff	Benötigt: Ruine	+ 5 Geld. Du darfst eine Aktionskarte aus deiner Hand entsorgen. Wenn du das nicht machst: Entsorge diese Karte. Wenn du diese Karte nimmst, nimm dir 2 Ruinen-Karten. 	
131	de	Lehen	Punkte		Wert 1 Punkt für je 3 Silber im eigenen Kartensatz (abgerundet).  Wenn du diese Karte entsorgst: Nimm dir 3 Silber. 	
132	de	Festung	Aktion		+1 Karte, +2 Aktionen. Wenn du diese Karte entsorgst, nimm sie zurück auf die Hand. 	
133	de	Eisenhändler	Aktion Angriff		+1 Karte, +1 Aktion. Decke die oberste Karte von deinem Nachziehstapel auf. Ist es eine ? Aktionskarte: +1 Aktion ...Geldkarte: + 1 Geld...Punktekarte: +1 Karte. Lege die aufgedeckte Karte ab oder zurück auf deinen Nachziehstapel. 	
134	de	Marodeur	Aktion Angriff Plündern	Benötigt: Beute, Ruine	Nimm dir eine Karte vom Beute-Stapel. Jeder Mitspieler muss sich eine Ruinen-Karte nehmen. 	
135	de	Prozession	Aktion		Du darfst eine Aktionskarte aus deiner  Hand zweimal ausspielen. Entsorge die ausgespielte Karte und nimm dir eine Aktionskarte, die genau 1 Geld mehr kostet. 	
136	de	Ratten	Aktion		+1 Karte, +1 Aktion. Nimm dir eine Ratten-Karte. Entsorge eine Karte aus deiner Hand, die keine Ratten-Karte ist. (Decke deine Handkarten auf, wenn du nur Ratten auf der Hand hast). Wenn du diese Karte entsorgst: +1 Karte.	
137	de	Lumpensammler	Aktion		+ 2 Geld. Du darfst sofort deinen kompletten Nachziehstapel ablegen. Sieh dir deinen Ablagestapel durch und lege eine Karte daraus verdeckt oben auf deinen Nachziehstapel. 	
138	de	Barde	Aktion		+1 Karte, +2 Aktionen.  Decke die obersten 3 Karten von deinem Nachziehstapel auf. Lege aufgedeckte Aktionskarten in beliebiger Reihenfolge zurück auf den Nachziehstapel. Lege die übrigen aufgedeckten Karten ab. 	
139	de	Vogelfreie	Aktion		Wähle eine Aktionskarte aus dem Vorrat, die weniger kostet als diese Vogelfreien. Führe die gewählte Karte aus, so als hättest du sie ausgespielt. Solange diese Vogelfreien im Spiel sind, gelten sie als die gewählte Karte. 	
140	de	Banditenlager	Aktion	Benötigt: Beute	+1 Karte, +2 Aktionen. Nimm dir eine Karte vom Beute-Stapel 	
141	de	Katakomben	Aktion		Sieh dir die obersten 3 Karten von deinem Nachziehstapel an. Wähle eins: Nimm die Karten auf die Hand oder lege die Karten ab und +3 Karten. Wenn du diese Karte entsorgst: Nimm dir eine Karte, die weniger kostet. 	
142	de	Graf	Aktion		Wähle eins: Lege 2 Karten aus deiner Hand ab oder lege eine Karte aus deiner Hand auf den Nachziehstapel oder nimm dir ein Kupfer. Wähle eins: + 3 Geld oder entsorge alle deine Handkarten oder nimm dir ein Herzogtum. 	
143	de	Falschgeld	Geld		1 Geld, +1 Kauf. Wenn du diese Karte ausspielst, darfst du eine Geldkarte aus deiner Hand wählen und zweimal ausspielen. Wenn du das machst: Entsorge die gewählte Geldkarte. 	
144	de	Kultist	Aktion Angriff Plündern	Benötigt: Ruine	+2 Karten. Jeder Mitspieler muss sich eine Ruinen-Karte nehmen. Du darfst einen weiteren Kultisten aus deiner Hand ausspielen. Wenn du diese Karte entsorgst: +3 Karten. 	
145	de	Grabräuber	Aktion		Wähle eins: Nimm dir eine Karte vom Müll-Stapel die 3 bis 6 Geld kostet. Lege die so genommene Karte sofort auf deinen Nachziehstapel oder Entsorge eine Aktionskarte aus deiner Hand und nimm dir eine Karte, die bis zu 3 Geld mehr kostet.  	
146	de	Schrotthändler	Aktion		+1 Karte, +1 Aktion, + 1 Geld.  Entsorge eine Karte aus deiner Hand. 	
147	de	Ritter	Aktion Angriff Ritter		Werden die Ritter im Spiel verwendet, werden alle Ritter-Karten gemischt und als verdeckter Stapel in den Vorrat gelegt. Die oberste Karte wird aufgedeckt. Nur die oberste Karte kann gekauft oder genommen werden. 	
148	de	Medium	Aktion		+1 Aktion, + 2 Geld. Benenne eine Karte. Decke die oberste Karte von deinem Nachziehstapel auf. Wenn es die benannte Karte ist, nimm sie auf die Hand. 	
149	de	Raubzug	Aktion Angriff	Benötigt: Beute	Entsorge diese Karte. Jeder Mitspieler, der 5 oder mehr Karten auf der Hand hat, muss seine Handkarten aufdecken. Du wählst von jedem Mitspieler eine Karte aus, die er ablegen muss. Nimm dir 2 Karten vom Beute-Stapel. 	
150	de	Neubau	Aktion		+ 1 Aktion. Benenne eine Karte. Decke so lange Karten von deinem Nachziehstapel auf, bis eine Punktekarte, die nicht die benannte Karte ist, offen liegt. Entsorge diese Punktekarte und nimm dir eine Punktekarte, die bis zu 3 Geld mehr kostet. Lege die übrigen aufgedeckten Karten ab. 	
151	de	Schurke	Aktion		+ 2 Geld. Wenn im Müll-Stapel eine oder mehrere Karten sind, die 3 bis 6 Geld kosten, nimm dir eine davon. Wenn das nicht der Fall ist, muss jeder Mitspieler die obersten beiden Karten von seinem Nachziehstapel aufdecken und eine solche Karte entsorgen.  Lege die übrigen aufgedeckten Karten ab. 	
152	de	Altar	Aktion		Entsorge eine Karte aus deiner Hand. Nimm dir eine Karte, die bis zu 5 Geld kostet. 	
153	de	Jagdgründe	Aktion		+4 Karten. Wenn du diese Karte entsorgst: Nimm dir ein Herzogtum oder 3 Anwesen. 	
154	de	Weiler	Aktion		+1 Karte, +1 Aktion. Du darfst eine Karte aus deiner Hand ablegen. Wenn du das machst: +1 Aktion   Du darfst eine Karte aus deiner Hand ablegen. Wenn du das machst: +1 Kauf 	
155	de	Wahrsagerin	Aktion Angriff		+ 2 Geld. Jeder Mitspieler muss solange Karten von seinem Nachziehstapel aufdecken, bis entweder eine Punktekarte oder eine Fluchkarte offen liegt. Diese aufgedeckte Karte muss er auf seinen Nachziehstapel legen. Die übrigen aufgedeckten Karten legt er ab. 	
156	de	Menagerie	Aktion		+1 Aktion.  Decke deine Handkarten auf. Hast du keine Karte mit gleichem Namen auf der Hand: +3 Karten Ansonsten: +1 Karte 	
157	de	Bauerndorf	Aktion		+2 Aktionen. Decke solange Karten vom Nachziehstapel auf, bis entweder eine Aktionskarte oder eine Geldkarte offen liegt. Nimm diese Karte auf die Hand, lege die übrigen aufgedeckten Karten ab. 	
158	de	Pferdehändler	Aktion Reaktion		+1 Kauf, + 3 Geld. Lege 2 Karten aus deiner Hand ab. Wenn ein Mitspieler eine Angriffskarte ausspielt, darfst du diese Karte aus deiner Hand zur Seite legen. Wenn du das machst: Bei Beginn deines nächsten  Zuges +1 Karte und nimm diese Karte wieder auf die Hand. 	
159	de	Nachbau	Aktion		Mache dies zweimal: Entsorge eine Karte aus deiner Hand. Dann nimm dir eine Karte, die genau 1 mehr kostet, als die entsorgte Karte. 	
160	de	Turnier	Aktion	Benötigt: Die Preise, Fluch	+1 Aktion. Du darfst eine Provinz aus deiner Hand ablegen. Wenn du das machst: Nimm dir einen Preis vom Preisstapel oder ein Herzogtum. Lege die neue Karte sofort auf deinen Nachziehstapel. Jeder  Mitspieler darf eine Provinz aus seiner Hand aufdecken. Wenn das keiner macht: +1 Karte, + 1 Geld. 	
161	de	Junge Hexe	Aktion Angriff	Benötigt: Fluch	+2 Karten. Lege 2 Karten aus deiner Hand ab. Jeder Mitspieler darf eine Bannkarte aus seiner Hand aufdecken. Wenn er das nicht macht, muss er sich einen Fluch nehmen. 	
162	de	Ernte	Aktion		Decke die obersten 4 Karten von deinem Nachziehstapel auf. + 1 Geld pro aufgedeckter Karte mit unterschiedlichem Namen. Lege die aufgedeckten Karten ab. 	
163	de	Füllhorn	Geld		0 Geld. Nimm dir eine Karte, die bis zu 1 Geld pro Karte mit unterschiedlichem Namen im Spiel kostet (diese eingeschlossen). Wenn du dir eine Punktekarte nimmst: Entsorge das Füllhorn. 	
164	de	Treibjagd	Aktion		+1 Karte, +1 Aktion. Decke deine Handkarten auf. Decke solange Karten von deinem Nachziehstapel auf, bis eine Karte mit anderem Namen als deine Handkarten offen liegt. Nimm diese aufgedeckte Karte und deine Handkarten zurück auf die Hand. Lege die übrigen aufgedeckten Karten ab. 	
165	de	Harlekin	Aktion Angriff	Benötigt: Fluch	+ 2 Geld. Jeder Mitspieler muss die oberste Karte seines Nachziehstapels ablegen. Ist es eine Punktekarte, muss er sich einen Fluch nehmen. Ansonsten muss sich entweder er oder du eine Karte mit gleichem Namen nehmen (Du entscheidest). 	
166	de	Festplatz	Punkte		Wert 2 Punkte für je 5 Karten mit unterschiedlichem Namen im eigenen Kartensatz (abgerundet). 	
167	de	Leuchtenmacher	Aktion	Benötigt: Münzechip	+ 1 Aktion,  + 1 Kauf. Nimm eine Münze. 	Du darfst in der Aktionsphase eine weitere Aktionskarte ausspielen. Du darfst in der Kaufphase einen zusätzlichen Kauf tätigen. Nimm dir eine Münze. 
168	de	Steinmetz	Aktion		Entsorge eine Karte aus deiner Hand. Nimm 2 Karten, die jeweils weniger als die entsorgte Karte kosten.     Wenn du diese Karte kaufst, darfst du mehr dafür zahlen. Falls du das tust, nimmst du 2 Aktionskarten,  die jeweils so viel kosten, wie du zusätzlich bezahlt hast.	 Wenn du die Karte STEINMETZ  kaufst, darfst du mehr dafür bezahlen.  Wenn du das tust, nimmst du dir zwei Aktionskarten, die beide jeweils genau so viel  kosten, wie du überzahlt hast. Du kannst dir zweimal  die gleiche oder zwei verschiedene  Karten nehmen. Wenn du zum Beispiel den  STEINMETZ für 6 Geld kaufst, könntest du dir zwei HEROLDE nehmen. Die Aktionskarten stammen aus dem Vorrat und werden auf deinen Ablagestapel gelegt. Sollten keine Karten mit den entsprechenden Kosten im Vorrat sein, bekommst du keine. Wenn du mit einem TRANK (Die Alchemisten) überzahlst, bekommst du Karten im Wert des TRANKS. Karten, die mehreren Kartentypen angehören, von denen einer AKTION ist (wie die GROSSE HALLE aus Die Intrige), sind Aktionskarten. Wenn du beschließt, nicht mehr als die normalen Kosten zu zahlen, bekommst du keine Karten. Es ist nicht möglich, dann Aktionskarten zu nehmen, die 0 Geld kosten. Wenn du diese Karte spielst, entsorgst du eine Karte aus deiner Hand und nimmst dir zwei Karten, die jeweils weniger kosten als die Karte, die du entsorgt hast. Wenn du keine Karte zum Entsorgen mehr auf der Hand hast, bekommst du keine Karten. Du kannst dir zweimal die gleiche oder zwei verschiedene Karten aus dem Vorrat nehmen. Diese werden auf deinen Ablagestapel gelegt. Falls es keine preiswerteren Karten im Vorrat gibt (weil du beispielsweise ein Kupfer entsorgst), bekommst du keine Karten. Wenn es im Vorrat nur noch eine einzige Karte gibt, die preiswerter ist als die entsorgte Karte, nimmst du dir diese. Du nimmst dir die Karten einzeln nacheinander; das kann bei Karten eine Rolle spielen, die beim nehmen eine Auswirkung haben (wie das GASTHAUS aus Hinterland).
169	de	Arzt	Aktion		Nenne eine Karte, dann decke die 3 obersten Karten vom Nachziehstapel auf. Übereinstimmungen werden entsorgt. Der Rest wird in beliebiger Reihenfolge wieder auf den Nachziehstapel gelegt.   Wenn du diese Karte kaufst, darfst du mehr dafür zahlen. Pro, das du zusätzlich zahlst, darfst du dir die oberste Karte vom Nachziehstapel ansehen und sie entsorgen, ablegen oder zurücklegen. 	"Wenn du diese Karte kaufst, darfst du mehr dafür zahlen. Pro 1 Geld, das du zusätzlich zahlst (d.h. ""überzahlst""), darfst du dir die oberste Karte deines Nachziehstapels ansehen und sie entsorgen, ablegen oder auf den Nachziehstapel zurücklegen. Wenn dein Nachziehstapel aufgebraucht ist, mischst du deinen Ablagestapel und machst ihn zum neuen Nachziehstapel. Wenn dann noch immer nicht genügend Karten im Nachziehstapel sind, siehst du dir keine Karten an. Auch wenn du mehr als 1 Geld überzahlst, wird jede oberste Karte vom Nachziehstapel einzeln komplett abgehandelt, bevor du die nächste Karte ziehst. Wenn du diese Karte in der Aktionsphase spielst, nennst du den Namen einer beliebigen Karte, deckst die obersten drei Karten deines Nachziehstapels auf und entsorgst jede Karte mit dem von dir genannten Namen. Die übrigen Karten legst du in beliebiger Reihenfolge wieder oben auf deinen Nachziehstapel. Du musst keine Karte nennen, die in diesem Spiel verwendet wird. Wenn dein Nachziehstapel keine drei Karten ehr umfasst, deckst du die darin noch enthaltenen Karten auf, mischst dann deinen Ablagestapel (der die bereits aufgedeckten Karten nicht umfasst) und machst ihn zum neuen Nachziehstapel, von dem du die noch fehlenden Karten aufdeckst. Sind dann noch immer nicht genügend Karten aufgedeckt, belässt du es bei den bereits aufgedeckten Karten. "
170	de	Meisterstück	Geld		1 Geld. Wenn du diese Karte kaufst, darfst du mehr dafür zahlen.  Pro 1 Geld, das du zusätzlich zahlst, nimmst du dir ein Silber.	 Dies ist eine Geldkarte mit dem Wert 1, wie Kupfer. Wenn du sie kaufst, nimmst du dir ein Silber pro 1 Geld, das du überzahlst. Falls du zum Beispiel 6 Geld für das MEISTERSTÜCK zahlst, erhältst du drei Silber. Das MEISTERSTÜCK ist eine Geldkarte und wird regeltechnisch auch so behandelt. 
171	de	Berater	Aktion		+ 1 Aktion. Decke die 3 obersten Karten vom Nachziehstapel auf. Dein linker Nachbar wählt eine davon aus, die du dann ablegst. Die anderen Karten nimmst du auf die Hand. 	Wenn dein Nachziehstapel keine drei Karten mehr umfasst, deckst du die darin noch enthaltenen Karten auf, mischst dann deinen Ablagestapel und machst ihn zum neuen Nachziehstapel, von dem du die noch fehlenden Karten aufdeckst. Sind dann noch immer nicht genügend Karten aufgedeckt, belässt du es bei den bereits aufgedeckten Karten. Unabhängig davon, wie viele Karten du aufgedeckt hast, wählt dein linker Nachbar eine davon aus, die du ablegst. Die verbleibenden Karten nimmst du auf die Hand.
172	de	Platz	Aktion	Benötigt: Münzechip	+ 1 Karte, + 2 Aktionen. Du darfst eine Geldkarte ablegen. Falls du das tust, nimm dir eine Münze.	Zuerst ziehst du eine Karte. Du erhältst zwei weitere Aktionen, die du spielen darfst, nachdem du alle Anweisungen dieser Karte (soweit möglich) erfüllt hast. Dann darfst du eine Geldkarte (auch ein MEISTERSTÜCK) ablegen. Du kannst die Karte ablegen, die du eben gezogen hast, falls es sich um eine Geldkarte handelt. Wenn du eine Geldkarte abgelegt hast, nimmst du dir eine Münze. Karten, die mehreren Kartentypen angehören, von denen einer GELD ist (wie der HAREM aus Die Intrige), sind Geldkarten.
173	de	Steuereintreiber	Aktion Angriff		Du darfst eine Geldkarte aus deiner Hand entsorgen. Jeder Mitspieler mit 5 oder mehr Karten auf der Hand muss die gleiche Karte ablegen (oder zeigt seine Handkarten ohne die entsprechende Karte). Nimm dir eine Geldkarte, die bis zu 3 Geld mehr kostet als die entsorgte Karte und lege sie auf deinen Nachziehstapel.	Du darfst eine Geldkarte aus deiner Hand entsorgen. Karten, die mehreren Kartentypen angehören, von denen einer GELD ist (wie der HAREM aus Die Intrige), sind Geldkarten. Wenn du eine Geldkarte entsorgst, muss jeder Mitspieler, der mindestens fünf Karten in der Hand hat, die gleiche Karte aus seiner Hand auf seinen Ablagestapel legen oder seine Handkarten vorzeigen, damit die anderen Spieler sehen, dass er diese Karte nicht auf der Hand hat. Nimm dir für die entsorgte Karte eine Geldkarte, die bis zu 3 Geld mehr kostet als die entsorgte Geldkarte, und lege sie oben auf deinen Nachziehstapel. Wenn dein Nachziehstapel aufgebraucht ist, wird dies die einzige Karte deines Nachziehstapels. Du musst dir keine teurere Geldkarte nehmen, sondern darfst dir auch eine gleich teure oder preiswertere Geldkarte nehmen.
174	de	Herold	Aktion		+ 1 Karte, + 1 Aktion. Decke die oberste Karte vom Nachziehstapel auf. Falls es sich um eine Aktion handelt, spielst du sie. Wenn du diese Karte kaufst, darfst du mehr dafür zahlen.  Pro 1 Geld, das du zusätzlich zahlst, darfst du den Ablagestapel durchsehen und eine beliebige Karte davon oben auf den Nachziehstapel legen.	Wenn du diese Karte kaufst, darfst du mehr dafür zahlen. Wenn du das tust  legst du pro 1 Geld, das du überzahlst, eine beliebige Karte deines Ablagestapels oben auf deinen Nachziehstapel. Du darfst dir dafür die Karten deines Ablagestapels ansehen, was normalerweise nicht möglich ist. Allerdings darfst du nicht zuerst deinen Ablagestapel durchsehen, um zu entscheiden, wie viel du überzahlen willst. Sobald du überzahlt hast, musst du die entsprechende Anzahl an Karten in beliebiger Reihenfolge oben auf deinen Nachziehstapel legen, sofern möglich. Wenn du so viel überzahlst, dass du mehr Karten auf deinen Nachziehstapel legen müsstest, als sich in deinem Ablagestapel befinden, legst du einfach alle Karten deines Ablagestapels in beliebiger Reihenfolge auf deinen Nachziehstapel. Falls du den HEROLD kaufst, ohne zu überzahlen, darfst du deinen Ablagestapel nicht durchsehen.  Wenn du diese Karte in der Aktionsphase spielst, ziehst du zuerst eine Karte. Du erhältst dann eine weitere Aktion, die du spielen darfst, nachdem du alle Anweisungen dieser Karte (soweit möglich) erfüllt hast. Dann deckst du die oberste Karte deines Nachziehstapels auf. Wenn es sich um eine Aktionskarte handelt, musst du sie spielen. Die Karte zu spielen, verbraucht keine Aktion. Karten, die mehreren Kartentypen angehören, von denen einer AKTION ist (z.B. GROSSE HALLE aus Die Intrige), sind Aktionskarten. Alle anderen Kartentypen werden auf den Nachziehstapel zurückgelegt, ohne sie zu spielen.  Hinweis: Wenn durch den  HEROLD eine Dauer-Karte (aus Seaside) ausgespielt wird, wird der HEROLD dennoch am Ende der Runde wie gewohnt abgelegt, da er nicht gebraucht wird, um an etwas zu erinnern.
175	de	Bäcker	Aktion	Benötigt: Münzechip	+ 1 Karte, + 1 Aktion. Nimm eine Münze.   Spielvorbereitung: Zu Spielbeginn erhält jeder Spieler eine Münze.	 Wenn du diese Karte spielst, ziehst du eine Karte, darfst eine weitere Aktionskarte ausspielen und nimmst dir eine Münze. Wird ein Spiel mit dieser Karte gespielt, erhält jeder Spieler zu Beginn des Spiels eine Münze. Das gilt auch für Partien mit dem SCHWARZMARKT, bei denen der BÄCKER sich im SCHWARZMARKT-Stapel befindet.
176	de	Metzger	Aktion	Benötigt: Münzechip	Nimm 2 Münzen. Du darfst eine Karte aus deiner Hand entsorgen und eine beliebige Anzahl Münzen zahlen. Wenn du eine Karte entsorgt hast, nimmst du dir eine Karte, deren Kosten maximal so hoch sein dürfen wie die Summe aus den Kosten der entsorgten Karte und der Anzahl der gezahlten Münzen. 	Zuerst nimmst du dir 2 Münzen. Dann darfst du eine Karte aus deiner Hand entsorgen und eine beliebige Anzahl an Münzen einsetzen (auch 0 Münzen). Da du den Metzger nicht mehr auf der Hand hast, kannst du diese Karte nicht entsorgen. Allerdings kannst du eine andere Metzger -Karte entsorgen. Wenn du eine Karte entsorgt hast, nimmst du dir eine Karte, deren Kosten höchstens der Summe aus den Kosten der entsorgten Karte und der Anzahl der eingesetzten Münzen entsprechen darf. So könntest du beispielsweise ein Anwesen entsorgen und sechs Münzen zahlen, um dir eine Provinz zu nehmen; oder du könntest einen weiteren Metzger entsorgen und null Münzen zahlen, um dir ein Herzogtum zu nehmen. Die Münzen, die du einsetzt, werden in den Vorrat zurückgelegt und dürfen in der Kaufphase nicht mehr benutzt werden, um andere Karten zu kaufen. 
177	de	Wandergeselle	Aktion		Nenne eine Karte, dann decke solange Karten vom Nachziehstapel auf, bis du 3 Karten aufgedeckt hast, die nicht der genannten Karte  entsprechen. Nimm diese Karten auf die Hand und lege die restlichen ab. 	Zunächst nennst du eine Karte. Dabei muss es sich nicht um den Namen einer Karte handeln, die in diesem Spiel verwendet wird. Dann deckst du solange Karten vom Nachziehstapel auf, bis du drei Karten aufgedeckt hast, die nicht dem von dir genannten Namen entsprechen. Nimm diese Karten auf die Hand und lege die anderen ab. Sollte dabei der Nachziehstapel aufgebraucht werden, bevor du auf drei entsprechende Karten gestoßen bist, mischst du deinen Ablagestapel und nutzt ihn als neuen Nachziehstapel. Wenn du beim weiteren Aufdecken noch immer nicht auf drei Karten mit einem anderen als dem genannten Namen kommst, beendest du das Aufdecken. Nimm die gefundenen Karten anderen Namens auf die Hand und lege den Rest auf deinen Ablagestapel. 
178	de	Kaufmannsgilde	Aktion	Benötigt: Münzechip	+ 1 Kauf, + 1 Geld. Wenn diese Karte im Spiel ist, nimm für jede Karte, die du kaufst, jeweils eine Münze. 	Wenn diese Karte im Spiel ist (d.h. du hast sie in der Aktionsphase gespielt), darfst du eine weitere Karte kaufen und hast  zusätzlich zur Verfügung. Jedes Mal, wenn du eine Karte kaufst, nimmst du dir eine Münze (1 Münze, wenn du eine Karte kaufst; 2 Münzen, wenn du zwei Karten kaufst etc.). Denke daran, dass du Münzen nur einsetzen kannst, bevor du Karten kaufst: Du darfst also diese Münze nicht sofort aufwenden. Diese Anweisung ist kumulativ: Wenn du zwei KAUFMANNSGILDEN ausgespielt hast, bringt dir jede Karte, die du kaufst, zwei Münzen ein. Wenn du jedoch eine KAUFMANNSGILDE mehrfach spielst, aber nur eine im Spiel hast - wie beim THRONSAAL (DOMINION) oder KöNIGSHOF (Blütezeit) -, bekommst du beim Kauf einer Karte nur eine Münze.
179	de	Wahrsager	Aktion Angriff	Benötigt: Fluch	Nimm dir ein Gold. Jeder Mitspieler nimmt sich eine Fluchkarte. Wer eine Fluchkarte nimmt, zieht eine Karte vom Nachziehstapel. 	Das Gold und die Fluchkarten stammen aus dem Vorrat und werden auf den Ablagestapel gelegt. Wenn kein Gold mehr vorhanden ist, erhältst du keins. Sind nicht mehr genügend Fluchkarten da, teilst du sie reihum aus, beginnend mit deinem linken Nachbarn. Jeder Spieler, der eine Fluchkarte erhalten hat, muss eine Karte vom Nachziehstapel ziehen. Falls ein Spieler keine Fluchkarte bekommen hat - weil nicht genügend Fluchkarten da waren oder aus einem anderen Grund -, zieht er keine Karte. Nutzt ein Spieler den Wachturm (Blütezeit), um den Fluch zu entsorgen, hat er dennoch eine Fluchkarte erhalten und zieht deshalb eine Karte. Nutzt ein Spieler den Fahrenden Händler (Hinterland), um stattdessen ein Silber zu nehmen, hat er keine Fluchkarte erhalten und zieht infolgedessen auch keine Karte. 
180	de	Wegkreuzung	Aktion		Decke deine Kartenhand auf. +1 Karte pro aufgedeckter Punktekarte. Wenn du zum ersten Mal in diesem Zug eine Wegkreuzung ausspielst: +3 Aktionen 	
181	de	Herzogin	Aktion		+ 2 Geld. Jeder Spieler (auch du selbst) sieht sich die oberste Karte von seinem Nachziehstapel an und entscheidet, ob er die Karte ablegt oder zurück auf den Nachziestapel legt.   Wird die Herzogin im Spiel verwendet, darfst du dir immer, wenn du ein Herzogtum nimmst, eine Herzogin nehmen. 	
